"scenario_no","join_key","truth_log","truth_exp","endpoint","metric"
"4","5a",-0.293897464906273,0.745352912356037,"Count","RR"
"4","5b",-0.0501949997783799,0.951043953057781,"Count","RR"
"4","5c",0.186180458594409,1.20463962833818,"Count","RR"
"4","5d",0.236561704359598,1.26688572558078,"Count","RR"
"4","6a",0.116971362453837,1.12408723812942,"Count","RR"
"4","6b",0.11474375692019,1.12158600209539,"Count","RR"
"4","7a",0.164449924373794,1.17874454170263,"Count","RR"
"4","7b",0.0835891569724899,1.08718214084024,"Count","RR"
"4","8a",0.157110918917441,1.17012539574532,"Count","RR"
"4","8b",-0.0558488693883309,0.94568204659718,"Count","RR"
"4","8c",0.187870695515513,1.20667747645252,"Count","RR"
"4","9a",0.177018692514714,1.19365340530245,"Count","RR"
"4","9b",0.0995397128215399,1.10466233912721,"Count","RR"
"5","10a",0.373417413079956,1.45269058534802,"Count","RR"
"5","10b",0.136142007469759,1.14584460053425,"Count","RR"
"5","10c",0.369861792279102,1.44753454038799,"Count","RR"
"5","1a",0.0357923663860411,1.03644062423555,"Count","RR"
"5","1b",0.519033517411458,1.68040278459041,"Count","RR"
"5","2a",0.296511500689954,1.34515803015374,"Count","RR"
"5","2b",0.312332763505912,1.36660937510136,"Count","RR"
"5","3a",-0.188870386163954,0.827893806232896,"Count","RR"
"5","3b",0.399344161006057,1.49084662159769,"Count","RR"
"5","4a",0.451744721578314,1.57105084200357,"Count","RR"
"5","4b",0.262979501518042,1.30080005425199,"Count","RR"
"5","4c",0.17454744874684,1.19070723861099,"Count","RR"
"5","5a",-0.545821939424693,0.57936538433042,"Count","RR"
"5","5b",-0.0541637100852904,0.947277015006203,"Count","RR"
"5","5c",0.418465633270253,1.51962809909057,"Count","RR"
"5","5d",0.521130217534573,1.68392978155112,"Count","RR"
"5","6a",0.305561550168525,1.35738702994344,"Count","RR"
"5","6b",0.306133246516088,1.35816326501492,"Count","RR"
"5","7a",0.404929894042072,1.49919739370311,"Count","RR"
"5","7b",0.238778058450751,1.26969670685593,"Count","RR"
"5","8a",0.373562746571889,1.45290172528597,"Count","RR"
"5","8b",-0.0399838561700417,0.960804950098857,"Count","RR"
"5","8c",0.439502017692436,1.55193419028086,"Count","RR"
"5","9a",0.426175139496872,1.5313889583395,"Count","RR"
"5","9b",0.273677945688639,1.31479129984034,"Count","RR"
"6","10a",-0.419779879755915,0.657191465040497,"Count","RR"
"6","10b",-0.413834926027467,0.661110074325227,"Count","RR"
"6","10c",-0.419497754105766,0.657376901766842,"Count","RR"
"6","1a",-0.272121095806776,0.761762009319209,"Count","RR"
"6","1b",-0.588564847580324,0.555123400015228,"Count","RR"
"6","2a",-0.414143430675142,0.660906150252052,"Count","RR"
"6","2b",-0.420346672933213,0.656819078944852,"Count","RR"
"6","3a",-0.413869881263075,0.661086965470706,"Count","RR"
"6","3b",-0.418845063164209,0.65780610576936,"Count","RR"
"6","4a",-0.41649946663377,0.65935086447083,"Count","RR"
"6","4b",-0.418735082105365,0.657878455959889,"Count","RR"
"6","4c",-0.418719988265838,0.657888385946672,"Count","RR"
"6","5a",-0.420524818810048,0.656702079755882,"Count","RR"
"6","5b",-0.415792195558876,0.659817369218687,"Count","RR"
"6","5c",-0.416991329020112,0.659026634326038,"Count","RR"
"6","5d",-0.418326031213024,0.658147616775834,"Count","RR"
"6","6a",-0.420031713381248,0.657025982969168,"Count","RR"
"6","6b",-0.417021595620439,0.659006688132145,"Count","RR"
"6","7a",-0.417483704845522,0.658702225415101,"Count","RR"
"6","7b",-0.418116138814583,0.658285771455948,"Count","RR"
"6","8a",-0.419259368787054,0.657533629449131,"Count","RR"
"6","8b",-0.414923794923658,0.660390603903903,"Count","RR"
"6","8c",-0.419064279672807,0.657661919616089,"Count","RR"
"6","9a",-0.417188715988707,0.658896563893992,"Count","RR"
"6","9b",-0.418033993361698,0.658339848859849,"Count","RR"
"1","10a",-0.307273213309509,-0.307273213309509,"Continuous","MeanDiff"
"1","10b",-0.302685557396849,-0.302685557396849,"Continuous","MeanDiff"
"1","10c",-0.298185680874683,-0.298185680874683,"Continuous","MeanDiff"
"1","1a",-0.299514202001434,-0.299514202001434,"Continuous","MeanDiff"
"1","1b",-0.303185675404896,-0.303185675404896,"Continuous","MeanDiff"
"1","2a",-0.30276288534461,-0.30276288534461,"Continuous","MeanDiff"
"1","2b",-0.300403177351516,-0.300403177351516,"Continuous","MeanDiff"
"1","3a",-0.301068304188678,-0.301068304188678,"Continuous","MeanDiff"
"1","3b",-0.301421891018653,-0.301421891018653,"Continuous","MeanDiff"
"1","4a",-0.302502226194328,-0.302502226194328,"Continuous","MeanDiff"
"1","4b",-0.302657934108598,-0.302657934108598,"Continuous","MeanDiff"
"1","4c",-0.299706145176421,-0.299706145176421,"Continuous","MeanDiff"
"1","5a",-0.297794564118039,-0.297794564118039,"Continuous","MeanDiff"
"1","5b",-0.302346648925481,-0.302346648925481,"Continuous","MeanDiff"
"1","5c",-0.30286707400924,-0.30286707400924,"Continuous","MeanDiff"
"1","5d",-0.301152559311451,-0.301152559311451,"Continuous","MeanDiff"
"1","6a",-0.304458687386595,-0.304458687386595,"Continuous","MeanDiff"
"1","6b",-0.299097922226261,-0.299097922226261,"Continuous","MeanDiff"
"1","7a",-0.303605157407831,-0.303605157407831,"Continuous","MeanDiff"
"1","7b",-0.299828952358917,-0.299828952358917,"Continuous","MeanDiff"
"1","8a",-0.302261642134165,-0.302261642134165,"Continuous","MeanDiff"
"1","8b",-0.303730769290364,-0.303730769290364,"Continuous","MeanDiff"
"1","8c",-0.299542895479515,-0.299542895479515,"Continuous","MeanDiff"
"1","9a",-0.301021477298921,-0.301021477298921,"Continuous","MeanDiff"
"1","9b",-0.301430020481755,-0.301430020481755,"Continuous","MeanDiff"
"2","10a",-0.330044290509343,-0.330044290509343,"Continuous","MeanDiff"
"2","10b",-0.325887730946965,-0.325887730946965,"Continuous","MeanDiff"
"2","10c",-0.321182228716977,-0.321182228716977,"Continuous","MeanDiff"
"2","1a",-0.322577722302773,-0.322577722302773,"Continuous","MeanDiff"
"2","1b",-0.32614970834162,-0.32614970834162,"Continuous","MeanDiff"
"2","2a",-0.325706350350696,-0.325706350350696,"Continuous","MeanDiff"
"2","2b",-0.323462964908785,-0.323462964908785,"Continuous","MeanDiff"
"2","3a",-0.323925497205113,-0.323925497205113,"Continuous","MeanDiff"
"2","3b",-0.324474696508953,-0.324474696508953,"Continuous","MeanDiff"
"2","4a",-0.00250222619432808,-0.00250222619432808,"Continuous","MeanDiff"
"2","4b",-0.46376642325645,-0.46376642325645,"Continuous","MeanDiff"
"2","4c",-0.460814634324272,-0.460814634324272,"Continuous","MeanDiff"
"2","5a",-0.321178810260456,-0.321178810260456,"Continuous","MeanDiff"
"2","5b",-0.325369795355415,-0.325369795355415,"Continuous","MeanDiff"
"2","5c",-0.325561243383183,-0.325561243383183,"Continuous","MeanDiff"
"2","5d",-0.324263323119271,-0.324263323119271,"Continuous","MeanDiff"
"2","6a",-0.327661894636582,-0.327661894636582,"Continuous","MeanDiff"
"2","6b",-0.321984648622874,-0.321984648622874,"Continuous","MeanDiff"
"2","7a",-0.326524644070284,-0.326524644070284,"Continuous","MeanDiff"
"2","7b",-0.322905656603196,-0.322905656603196,"Continuous","MeanDiff"
"2","8a",-0.325267988059151,-0.325267988059151,"Continuous","MeanDiff"
"2","8b",-0.326619592842693,-0.326619592842693,"Continuous","MeanDiff"
"2","8c",-0.322633862250096,-0.322633862250096,"Continuous","MeanDiff"
"2","9a",-0.323991751834559,-0.323991751834559,"Continuous","MeanDiff"
"2","9b",-0.324454457503405,-0.324454457503405,"Continuous","MeanDiff"
"3","10a",-0.0446388541387537,-0.0446388541387537,"Continuous","MeanDiff"
"3","10b",-0.039432699789165,-0.039432699789165,"Continuous","MeanDiff"
"3","10c",-0.0352278366179518,-0.0352278366179518,"Continuous","MeanDiff"
"3","1a",-0.0364602716581236,-0.0364602716581236,"Continuous","MeanDiff"
"3","1b",-0.0402744806228335,-0.0402744806228335,"Continuous","MeanDiff"
"3","2a",-0.0398811995874843,-0.0398811995874843,"Continuous","MeanDiff"
"3","2b",-0.037354602415116,-0.037354602415116,"Continuous","MeanDiff"
"3","3a",-0.0383103937562912,-0.0383103937562912,"Continuous","MeanDiff"
"3","3b",-0.0383833333266684,-0.0383833333266684,"Continuous","MeanDiff"
"3","4a",-0.502950903108411,-0.502950903108411,"Continuous","MeanDiff"
"3","4b",0.158450555039254,0.158450555039254,"Continuous","MeanDiff"
"3","4c",0.161402343971431,0.161402343971431,"Continuous","MeanDiff"
"3","5a",-0.0342804850602736,-0.0342804850602736,"Continuous","MeanDiff"
"3","5b",-0.0393506433972168,-0.0393506433972168,"Continuous","MeanDiff"
"3","5c",-0.0403430552996596,-0.0403430552996596,"Continuous","MeanDiff"
"3","5d",-0.0380308482158941,-0.0380308482158941,"Continuous","MeanDiff"
"3","6a",-0.041204346718908,-0.041204346718908,"Continuous","MeanDiff"
"3","6b",-0.0362976399448288,-0.0362976399448288,"Continuous","MeanDiff"
"3","7a",-0.0407578736307889,-0.0407578736307889,"Continuous","MeanDiff"
"3","7b",-0.0367561068749536,-0.0367561068749536,"Continuous","MeanDiff"
"3","8a",-0.0392897404658452,-0.0392897404658452,"Continuous","MeanDiff"
"3","8b",-0.0409274781977201,-0.0409274781977201,"Continuous","MeanDiff"
"3","8c",-0.0364495874000834,-0.0364495874000834,"Continuous","MeanDiff"
"3","9a",-0.0381013276296967,-0.0381013276296967,"Continuous","MeanDiff"
"3","9b",-0.0384321633280755,-0.0384321633280755,"Continuous","MeanDiff"
"4","10a",-0.109406991970935,-0.109406991970935,"Continuous","MeanDiff"
"4","10b",0.0141306453284247,0.0141306453284247,"Continuous","MeanDiff"
"4","10c",-0.104382364328112,-0.104382364328112,"Continuous","MeanDiff"
"4","1a",0.0516701393521945,0.0516701393521945,"Continuous","MeanDiff"
"4","1b",-0.191359551676066,-0.191359551676066,"Continuous","MeanDiff"
"4","2a",-0.064965670609375,-0.064965670609375,"Continuous","MeanDiff"
"4","2b",-0.073160557310988,-0.073160557310988,"Continuous","MeanDiff"
"4","3a",0.164911352494355,0.164911352494355,"Continuous","MeanDiff"
"4","3b",-0.128616932382698,-0.128616932382698,"Continuous","MeanDiff"
"4","4a",-0.154364988388508,-0.154364988388508,"Continuous","MeanDiff"
"4","4b",-0.0614105395184524,-0.0614105395184524,"Continuous","MeanDiff"
"4","4c",-0.0133279503860838,-0.0133279503860838,"Continuous","MeanDiff"
"4","5a",0.324667008820056,0.324667008820056,"Continuous","MeanDiff"
"4","5b",0.0742675383077919,0.0742675383077919,"Continuous","MeanDiff"
"4","5c",-0.155461884141112,-0.155461884141112,"Continuous","MeanDiff"
"4","5d",-0.207904562023457,-0.207904562023457,"Continuous","MeanDiff"
"4","6a",-0.0691825143815064,-0.0691825143815064,"Continuous","MeanDiff"
"4","6b",-0.070359420706653,-0.070359420706653,"Continuous","MeanDiff"
"4","7a",-0.120754434613288,-0.120754434613288,"Continuous","MeanDiff"
"4","7b",-0.0359747746004927,-0.0359747746004927,"Continuous","MeanDiff"
"4","8a",-0.115413758555508,-0.115413758555508,"Continuous","MeanDiff"
"4","8b",0.0904006945013387,0.0904006945013387,"Continuous","MeanDiff"
"4","8c",-0.148011938577034,-0.148011938577034,"Continuous","MeanDiff"
"4","9a",-0.125809302761218,-0.125809302761218,"Continuous","MeanDiff"
"4","9b",-0.0558870556174643,-0.0558870556174643,"Continuous","MeanDiff"
"5","10a",-0.214660407700395,-0.214660407700395,"Continuous","MeanDiff"
"5","10b",0.027969556571797,0.027969556571797,"Continuous","MeanDiff"
"5","10c",-0.207276543058677,-0.207276543058677,"Continuous","MeanDiff"
"5","1a",0.102437777418864,0.102437777418864,"Continuous","MeanDiff"
"5","1b",-0.378831182593298,-0.378831182593298,"Continuous","MeanDiff"
"5","2a",-0.12802564728771,-0.12802564728771,"Continuous","MeanDiff"
"5","2b",-0.14511335621443,-0.14511335621443,"Continuous","MeanDiff"
"5","3a",0.331314399265117,0.331314399265117,"Continuous","MeanDiff"
"5","3b",-0.255740698636294,-0.255740698636294,"Continuous","MeanDiff"
"5","4a",-0.306763753895579,-0.306763753895579,"Continuous","MeanDiff"
"5","4b",-0.11871767397122,-0.11871767397122,"Continuous","MeanDiff"
"5","4c",-0.0271901821145256,-0.0271901821145256,"Continuous","MeanDiff"
"5","5a",0.650801616556131,0.650801616556131,"Continuous","MeanDiff"
"5","5b",0.153921082645779,0.153921082645779,"Continuous","MeanDiff"
"5","5c",-0.310515243282207,-0.310515243282207,"Continuous","MeanDiff"
"5","5d",-0.414950532267529,-0.414950532267529,"Continuous","MeanDiff"
"5","6a",-0.135161330745985,-0.135161330745985,"Continuous","MeanDiff"
"5","6b",-0.140364170836099,-0.140364170836099,"Continuous","MeanDiff"
"5","7a",-0.23800115192894,-0.23800115192894,"Continuous","MeanDiff"
"5","7b",-0.0717718311256197,-0.0717718311256197,"Continuous","MeanDiff"
"5","8a",-0.230945392501509,-0.230945392501509,"Continuous","MeanDiff"
"5","8b",0.183366976242743,0.183366976242743,"Continuous","MeanDiff"
"5","8c",-0.2945243600893,-0.2945243600893,"Continuous","MeanDiff"
"5","9a",-0.253137102355386,-0.253137102355386,"Continuous","MeanDiff"
"5","9b",-0.109532717360087,-0.109532717360087,"Continuous","MeanDiff"
"6","10a",-0.352544444764463,-0.352544444764463,"Continuous","MeanDiff"
"6","10b",-0.347682400432867,-0.347682400432867,"Continuous","MeanDiff"
"6","10c",-0.34328903716678,-0.34328903716678,"Continuous","MeanDiff"
"6","1a",-0.218628689030623,-0.218628689030623,"Continuous","MeanDiff"
"6","1b",-0.474251660622194,-0.474251660622194,"Continuous","MeanDiff"
"6","2a",-0.406968900175573,-0.406968900175573,"Continuous","MeanDiff"
"6","2b",-0.30610047613285,-0.30610047613285,"Continuous","MeanDiff"
"6","3a",-0.346028403024827,-0.346028403024827,"Continuous","MeanDiff"
"6","3b",-0.346563549876714,-0.346563549876714,"Continuous","MeanDiff"
"6","4a",-0.34782217297041,-0.34782217297041,"Continuous","MeanDiff"
"6","4b",-0.347395058127736,-0.347395058127736,"Continuous","MeanDiff"
"6","4c",-0.344927618749964,-0.344927618749964,"Continuous","MeanDiff"
"6","5a",-0.343112287225279,-0.343112287225279,"Continuous","MeanDiff"
"6","5b",-0.347507323602537,-0.347507323602537,"Continuous","MeanDiff"
"6","5c",-0.347794240960982,-0.347794240960982,"Continuous","MeanDiff"
"6","5d",-0.346291126401253,-0.346291126401253,"Continuous","MeanDiff"
"6","6a",-0.349573373329162,-0.349573373329162,"Continuous","MeanDiff"
"6","6b",-0.344196859529578,-0.344196859529578,"Continuous","MeanDiff"
"6","7a",-0.348531882337127,-0.348531882337127,"Continuous","MeanDiff"
"6","7b",-0.345053567581762,-0.345053567581762,"Continuous","MeanDiff"
"6","8a",-0.34707066055665,-0.34707066055665,"Continuous","MeanDiff"
"6","8b",-0.348648066162495,-0.348648066162495,"Continuous","MeanDiff"
"6","8c",-0.344879521917919,-0.344879521917919,"Continuous","MeanDiff"
"6","9a",-0.345836501853337,-0.345836501853337,"Continuous","MeanDiff"
"6","9b",-0.34660863988801,-0.34660863988801,"Continuous","MeanDiff"
